Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
647	25962.4	2446.7	25962.4	2446.7	1150.94202	12795.41699	303.26987	1.02876	0.83319	938.94159	13005.72656	311	2	0	1	74.4102	74.4102	2303.17506	6.62874	25962.4	2446.7	25962.4	2446.7
647	5875.0	29361.1	5875.0	29361.1	1029.56030	15259.35840	341.69861	0.21185	1.33372	778.13068	16027.53125	315	2	6	1	-44.856	-44.856	2746.68451	6.51326	5875.0	29361.1	5875.0	29361.1
647	25947.8	2417.4	25947.8	2417.4	1132.61194	17501.65234	294.50552	1.38348	0.89635	925.00104	17805.83203	321	3	0	1	57.5604	57.5604	3150.29742	5.54634	25947.8	2417.4	25947.8	2417.4
647	12357.5	5139.8	12357.5	5139.8	1123.49292	12541.63281	438.35056	1.02407	0.63384	1214.50916	14186.79688	322	1	1	1	300.784	300.784	2257.49391	10.92153	12357.5	5139.8	12357.5	5139.8
647	12584.4	17595.1	12584.4	17595.1	1178.90369	8153.95215	335.88409	0.14901	1.02837	1189.67529	9275.91016	329	1	1	1	16.704	16.704	1467.71139	9.90979	12584.4	17595.1	12584.4	17595.1
647	39371.4	28736.9	39371.4	28736.9	1352.91064	34983.57813	342.59036	0.35423	1.05714	1267.96277	35419.29688	332	4	4	1	6.984	6.984	6297.04406	4.94300	39371.4	28736.9	39371.4	28736.9
647	12653.8	17608.1	12653.8	17608.1	1022.28168	6773.44434	328.52518	0.05799	0.81127	1116.42615	7529.11719	334	1	1	1	89.7948	89.7948	1219.21998	10.97180	12653.8	17608.1	12653.8	17608.1
647	5858.8	29375.3	5858.8	29375.3	1073.02637	8179.55811	352.19495	0.43162	1.57749	789.94818	9494.26563	336	1	5	1	-85.68	-85.68	1472.32046	9.18462	5858.8	29375.3	5858.8	29375.3
647	40870.9	20946.8	40870.9	20946.8	1345.74976	11695.23633	378.12653	1.21092	2.14889	1294.14026	12315.28906	337	1	3	1	-160.848	-160.848	2105.14254	9.15657	40870.9	20946.8	40870.9	20946.8
647	19811.7	2981.0	19811.7	2981.0	1013.30823	5366.75781	293.77988	1.42989	0.93896	929.45270	5675.81641	339	1	0	1	48.0366	48.0366	966.01641	10.31397	19811.7	2981.0	19811.7	2981.0
647	6427.7	25077.6	6427.7	25077.6	1144.10120	8099.33008	341.19843	0.06924	0.70463	776.83667	8719.28906	339	1	3	1	144.74	144.74	1457.87941	8.72155	6427.7	25077.6	6427.7	25077.6
647	12278.4	5182.5	12278.4	5182.5	1195.31628	27791.97266	364.01865	1.16717	0.79970	1202.79822	29050.14844	340	3	0	1	130.088	130.088	5002.55508	5.91394	12278.4	5182.5	12278.4	5182.5
647	19825.6	2969.3	19825.6	2969.3	1393.02417	8298.46582	311.58817	0.68665	0.87764	946.94226	8659.82813	343	1	1	1	63.4212	63.4212	1493.72385	7.86150	19825.6	2969.3	19825.6	2969.3
647	40869.6	20910.6	40869.6	20910.6	1219.63831	15635.73438	465.45709	0.24421	1.93855	1289.07202	16570.45313	345	1	3	1	-237.96	-237.96	2814.43219	10.21071	40869.6	20910.6	40869.6	20910.6
647	5875.0	29393.5	5875.0	29393.5	1086.77527	13132.50195	310.94153	1.14192	1.26584	798.51935	14110.10156	348	2	4	1	-15.696	-15.696	2363.85035	6.37162	5875.0	29393.5	5875.0	29393.5
647	38102.0	8703.3	38102.0	8703.3	1200.11853	7107.97949	310.46225	0.73387	0.89422	970.86365	7411.67969	349	1	0	1	58.293	58.293	1279.43631	9.01547	38102.0	8703.3	38102.0	8703.3
647	25945.1	2423.5	25945.1	2423.5	1073.96948	34952.87500	318.65060	0.41934	0.83155	949.56421	35327.77344	350	5	0	1	78.8058	78.8058	6291.51750	4.24432	25945.1	2423.5	25945.1	2423.5
647	40860.2	20887.5	40860.2	20887.5	1047.02332	10239.42773	398.05350	1.03427	2.18447	1263.19873	10659.07031	350	1	2	1	-182.88	-182.88	1843.09699	11.20818	40860.2	20887.5	40860.2	20887.5
647	25840.5	11493.2	25840.5	11493.2	2264.92651	15049.24707	329.07355	0.28893	1.14735	1338.85510	15487.10156	353	1	1	1	-5.976	-5.976	2708.86447	5.86360	25840.5	11493.2	25840.5	11493.2
647	37921.5	8771.2	37921.5	8771.2	1185.25354	7625.11523	323.78616	0.29814	1.01832	1016.52527	8040.26172	360	1	1	1	23.8608	23.8608	1372.52074	9.27731	37921.5	8771.2	37921.5	8771.2
647	21185.1	16434.1	21185.1	16434.1	1675.20386	14880.09082	382.45377	0.16982	1.63499	1356.83203	15446.57813	361	1	0	1	-120.672	-120.672	2678.41635	7.68660	21185.1	16434.1	21185.1	16434.1
647	6447.8	25128.2	6447.8	25128.2	1095.23059	8776.19238	361.18140	1.22032	0.91208	820.60046	9548.17188	367	1	2	1	52.4322	52.4322	1579.71463	9.14989	6447.8	25128.2	6447.8	25128.2
647	6411.1	25114.0	6411.1	25114.0	1132.70667	28232.12891	359.82895	0.98547	0.78631	814.38458	29184.29297	369	3	1	1	131.553	131.553	5081.78320	4.92783	6411.1	25114.0	6411.1	25114.0
647	14905.9	28287.3	14905.9	28287.3	1175.83875	26504.26367	445.42569	1.05497	1.68203	1028.45178	27988.42188	376	2	4	1	-197.136	-197.136	4770.76746	7.07698	14905.9	28287.3	14905.9	28287.3
647	25955.9	2431.7	25955.9	2431.7	1107.11194	17923.93750	294.55923	1.37857	0.88191	914.07965	18569.28516	379	3	0	1	60.4908	60.4908	3226.30875	5.40931	25955.9	2431.7	25955.9	2431.7
647	21953.1	13647.5	21953.1	13647.5	1058.26208	17944.36914	365.45605	1.16585	0.78864	1382.84583	18391.42188	381	2	3	1	140.344	140.344	3229.98645	7.94713	21953.1	13647.5	21953.1	13647.5
647	37836.5	8890.9	37836.5	8890.9	1505.35767	8960.90039	312.11472	0.67057	0.90559	974.29297	9319.64453	387	1	2	1	55.3626	55.3626	1612.96207	7.45797	37836.5	8890.9	37836.5	8890.9
647	6342.6	25138.8	6342.6	25138.8	1176.64575	15899.38379	333.69479	0.17775	0.91004	819.14044	16237.23438	391	2	3	1	53.8974	53.8974	2861.88908	6.15057	6342.6	25138.8	6342.6	25138.8
647	6340.8	25132.8	6340.8	25132.8	1164.22937	49353.49219	355.74609	0.97368	0.83134	818.69525	50175.03906	395	5	5	1	97.8534	97.8534	8883.62859	3.60070	6340.8	25132.8	6340.8	25132.8
647	14979.2	28381.9	14979.2	28381.9	1135.88928	12038.36719	412.88953	0.84389	1.61146	964.30139	12667.78906	397	1	4	1	-150.48	-150.48	2166.90609	9.29986	14979.2	28381.9	14979.2	28381.9
647	21937.3	13572.6	21937.3	13572.6	1091.15234	9565.73340	376.70581	0.51517	0.65398	1409.33081	10127.15625	399	1	2	1	215.802	215.802	1721.83201	11.28867	21937.3	13572.6	21937.3	13572.6
647	14975.4	28356.6	14975.4	28356.6	1616.49170	33745.63281	411.11252	0.78459	1.61999	980.89331	34865.43750	401	2	5	1	-149.832	-149.832	6074.21391	4.90517	14975.4	28356.6	14975.4	28356.6
647	25947.9	2420.4	25947.9	2420.4	1406.01501	13354.30469	299.95432	1.15655	0.86451	896.07568	13897.58594	403	2	0	1	65.619	65.619	2403.77484	6.15950	25947.9	2420.4	25947.9	2420.4
647	14944.0	28319.8	14944.0	28319.8	1309.41785	28095.05273	434.11429	0.71042	1.74180	986.38593	29537.56250	406	2	5	1	-188.712	-188.712	5057.10949	6.32114	14944.0	28319.8	14944.0	28319.8
647	12232.5	18083.4	12232.5	18083.4	1679.39807	13436.29297	361.98203	0.28608	1.38815	1113.68494	14067.85156	410	1	1	1	-69.48	-69.48	2418.53273	7.10520	12232.5	18083.4	12232.5	18083.4
647	25951.6	2426.8	25951.6	2426.8	1257.07983	14234.37500	292.87366	1.44697	0.86167	904.29059	14670.52344	412	2	0	1	65.619	65.619	2562.18750	5.61778	25951.6	2426.8	25951.6	2426.8
647	12231.8	18077.9	12231.8	18077.9	1285.58020	30411.70703	366.25500	0.98455	1.15370	1077.42871	31297.96875	412	3	2	1	-29.304	-29.304	5474.10727	5.28444	12231.8	18077.9	12231.8	18077.9
647	19824.3	2984.3	19824.3	2984.3	1029.22400	6206.50732	313.80386	1.09226	0.63232	875.61401	6427.37109	415	1	0	1	141.077	141.077	1117.17132	9.94916	19824.3	2984.3	19824.3	2984.3
647	25951.5	2421.7	25951.5	2421.7	1063.83496	13935.20801	313.72198	0.60969	0.83780	905.89343	14257.44531	416	2	0	1	75.1428	75.1428	2508.33744	6.43646	25951.5	2421.7	25951.5	2421.7
647	14945.1	28322.8	14945.1	28322.8	1334.70117	12481.04199	393.55325	0.33040	1.89548	1034.95020	14342.83594	418	1	2	1	-157.608	-157.608	2246.58756	8.51142	14945.1	28322.8	14945.1	28322.8
647	25943.1	2422.8	25943.1	2422.8	1055.96277	21141.32617	315.88531	0.66207	0.73606	894.09680	21332.83008	421	3	0	1	108.842	108.842	3805.43871	5.24006	25943.1	2422.8	25943.1	2422.8
647	21974.7	13554.0	21974.7	13554.0	1770.83325	40112.00000	348.56512	0.13120	0.63909	1420.88818	40788.11719	422	3	2	1	179.172	179.172	7220.16000	4.22095	21974.7	13554.0	21974.7	13554.0
647	25945.3	2431.0	25945.3	2431.0	1075.32483	6954.20313	324.60913	0.17189	0.89215	897.84827	7308.43359	425	1	0	1	59.7582	59.7582	1251.75656	9.63979	25945.3	2431.0	25945.3	2431.0
647	12202.0	17970.7	12202.0	17970.7	1148.94177	7559.69141	327.51016	0.16086	1.02278	1091.27429	7944.55859	425	1	1	1	20.9304	20.9304	1360.74445	9.80145	12202.0	17970.7	12202.0	17970.7
647	21989.4	13562.2	21989.4	13562.2	1034.92810	10545.91016	408.75327	0.84753	0.64428	1340.69006	11080.86719	427	1	1	1	262.688	262.688	1898.26383	11.73421	21989.4	13562.2	21989.4	13562.2
647	13870.2	5638.7	13870.2	5638.7	1006.61548	7514.39502	350.50735	0.76538	0.81983	1082.45911	7971.07813	439	1	1	1	100.051	100.051	1352.59110	11.08100	13870.2	5638.7	13870.2	5638.7
647	6419.4	25096.4	6419.4	25096.4	1031.55823	8431.69043	366.12845	1.23193	1.03776	796.57739	8704.70703	442	1	4	1	0.504	0.504	1517.70428	9.59330	6419.4	25096.4	6419.4	25096.4
647	12833.8	4419.2	12833.8	4419.2	1359.13196	20184.95117	363.00571	0.45673	1.33043	1181.77124	20982.82813	445	2	0	1	-61.056	-61.056	3633.29121	6.62926	12833.8	4419.2	12833.8	4419.2
647	19826.9	2981.4	19826.9	2981.4	1105.99084	11361.63379	295.16684	1.35326	0.87978	916.50317	11765.68750	447	2	0	1	61.2234	61.2234	2045.09408	6.95610	19826.9	2981.4	19826.9	2981.4
647	25940.0	2426.0	25940.0	2426.0	1053.28430	11396.76563	291.94281	1.49987	0.92669	902.38422	11841.34375	448	2	0	1	50.967	50.967	2051.41781	6.76681	25940.0	2426.0	25940.0	2426.0
647	39407.4	8201.7	39407.4	8201.7	1378.49841	8831.47266	323.10657	0.49075	1.13702	952.58557	9253.30859	448	1	2	1	-0.792	-0.792	1589.66508	7.94212	39407.4	8201.7	39407.4	8201.7
647	12823.7	4413.8	12823.7	4413.8	1005.74878	17499.24219	356.53876	0.40756	1.26716	1188.26685	19343.37500	450	2	1	1	-44.856	-44.856	3149.86359	7.31172	12823.7	4413.8	12823.7	4413.8
647	25946.3	2423.4	25946.3	2423.4	1304.70837	37638.79688	309.63721	0.79750	0.79974	929.16046	37855.72266	451	5	1	1	85.3992	85.3992	6774.98344	3.75699	25946.3	2423.4	25946.3	2423.4
647	6412.1	25130.8	6412.1	25130.8	1025.48169	8423.34473	366.70923	1.24806	0.79922	794.76117	8946.04688	451	1	7	1	135.949	135.949	1516.20205	9.61977	6412.1	25130.8	6412.1	25130.8
647	17350.3	20384.7	17350.3	20384.7	1192.16418	16046.51465	329.89081	0.03163	0.79372	1162.92236	16653.78125	455	2	4	1	97.1208	97.1208	2888.37264	6.82482	17350.3	20384.7	17350.3	20384.7
647	25959.4	2432.1	25959.4	2432.1	1284.87463	8821.34375	334.96997	0.10466	0.77039	901.69983	9466.91016	457	1	0	1	110.308	110.308	1587.84187	8.28707	25959.4	2432.1	25959.4	2432.1
647	25922.5	2422.6	25922.5	2422.6	1125.38086	5965.75293	294.08621	1.40024	0.83852	894.08679	6175.74609	471	1	0	1	70.7472	70.7472	1073.83553	9.27866	25922.5	2422.6	25922.5	2422.6
647	19797.7	2974.4	19797.7	2974.4	1085.08960	6076.34229	301.86246	1.11061	0.79308	866.42267	6465.28906	477	1	1	1	84.6666	84.6666	1093.74161	9.43982	19797.7	2974.4	19797.7	2974.4
647	25950.7	2416.0	25950.7	2416.0	1014.82074	18590.10352	300.87616	1.11942	0.85874	898.87323	19008.63281	481	3	0	1	67.0842	67.0842	3346.21863	5.40096	25950.7	2416.0	25950.7	2416.0
647	20641.6	20374.7	20641.6	20374.7	2171.25757	22082.12891	322.76212	0.77771	1.29888	1238.85095	22487.60938	481	2	3	1	-27.36	-27.36	3974.78320	5.08549	20641.6	20374.7	20641.6	20374.7
647	12223.6	18055.1	12223.6	18055.1	1062.73950	10423.88867	401.87012	1.44269	1.35683	1068.57373	11556.82031	484	1	1	1	-101.88	-101.88	1876.29996	10.48706	12223.6	18055.1	12223.6	18055.1
647	20659.5	20347.6	20659.5	20347.6	1758.10474	13994.66406	360.51929	0.41585	1.31633	1199.67896	14344.22656	487	1	2	1	-56.52	-56.52	2519.03953	6.99819	20659.5	20347.6	20659.5	20347.6
647	25950.2	2418.0	25950.2	2418.0	1260.17407	36775.40625	313.73059	0.60435	0.90001	894.76239	37168.20313	490	5	0	1	56.8278	56.8278	6619.57312	3.86649	25950.2	2418.0	25950.2	2418.0
647	25931.2	2422.8	25931.2	2422.8	1353.07800	23596.64453	304.88599	1.00317	0.78116	905.56714	23980.61719	496	3	0	1	89.0622	89.0622	4247.39602	4.50846	25931.2	2422.8	25931.2	2422.8
647	12207.4	18062.1	12207.4	18062.1	1009.11511	8453.45801	370.60852	1.24409	1.10397	1077.35608	9064.57031	498	1	1	1	-20.88	-20.88	1521.62244	10.99067	12207.4	18062.1	12207.4	18062.1
647	25952.9	2422.6	25952.9	2422.6	1252.38550	19348.73242	300.96445	1.14384	0.79607	884.48566	19478.99414	500	3	0	1	83.934	83.934	3482.77184	5.18767	25952.9	2422.6	25952.9	2422.6
647	17366.6	20395.4	17366.6	20395.4	1215.12866	9253.95410	351.03085	0.64427	0.76941	1125.67676	9723.36719	503	1	2	1	127.89	127.89	1665.71174	9.36608	17366.6	20395.4	17366.6	20395.4
647	17348.8	20358.4	17348.8	20358.4	1060.07910	8120.47021	353.33142	0.92842	0.90720	1107.71387	8463.01953	505	1	2	1	55.3626	55.3626	1461.68464	10.58038	17348.8	20358.4	17348.8	20358.4
647	19826.5	2980.1	19826.5	2980.1	1230.61121	12549.32715	300.58804	1.16884	0.78495	887.57611	13039.53906	507	2	0	1	86.1318	86.1318	2258.87889	6.50165	19826.5	2980.1	19826.5	2980.1
647	25952.1	2423.8	25952.1	2423.8	1557.84180	37665.75781	297.95923	1.23878	0.85427	889.52344	38209.76563	509	5	0	1	67.8168	67.8168	6779.83641	3.46416	25952.1	2423.8	25952.1	2423.8
647	8154.5	28675.5	8154.5	28675.5	1022.83557	8428.81250	368.68271	0.24885	1.47797	867.42041	9188.51563	513	1	3	1	-88.272	-88.272	1517.18625	10.03005	8154.5	28675.5	8154.5	28675.5
647	25932.3	2427.4	25932.3	2427.4	1257.07898	6961.31592	300.35715	1.16811	0.79600	886.56317	7206.28906	515	1	0	1	83.2014	83.2014	1253.03687	8.38996	25932.3	2427.4	25932.3	2427.4
647	25944.0	2419.8	25944.0	2419.8	1013.52411	27632.98242	310.88602	0.78807	0.76792	862.47974	27998.96875	519	4	0	1	95.6556	95.6556	4973.93684	4.43338	25944.0	2419.8	25944.0	2419.8
647	12300.7	18039.2	12300.7	18039.2	1022.07233	9282.86621	384.31738	1.05184	1.33572	1061.70300	9812.71094	519	1	2	1	-80.496	-80.496	1670.91592	10.71818	12300.7	18039.2	12300.7	18039.2
647	16092.6	25359.7	16092.6	25359.7	1209.70471	6565.84570	297.45984	1.33229	1.01264	960.14490	6990.89844	524	1	5	1	31.9194	31.9194	1181.85223	8.93779	16092.6	25359.7	16092.6	25359.7
647	16099.6	25374.6	16099.6	25374.6	1263.60840	23056.92578	313.95139	0.69640	1.03275	958.66937	23353.58203	526	3	3	1	23.1282	23.1282	4150.24664	4.93398	16099.6	25374.6	16099.6	25374.6
647	25938.1	2424.2	25938.1	2424.2	1350.00513	14930.05273	310.77219	0.71966	0.88256	875.93207	15488.65625	528	2	1	1	61.956	61.956	2687.40949	5.89364	25938.1	2424.2	25938.1	2424.2
647	16094.1	25377.2	16094.1	25377.2	1201.80835	8531.03711	340.15271	0.25084	1.06595	992.22949	9002.75391	530	1	4	1	6.336	6.336	1535.58668	9.07539	16094.1	25377.2	16094.1	25377.2
647	40886.6	20888.1	40886.6	20888.1	1042.42371	12141.80859	444.26910	1.31675	1.61014	1205.13953	13214.25781	533	1	2	1	-188.064	-188.064	2185.52555	11.48784	40886.6	20888.1	40886.6	20888.1
647	16086.9	25381.6	16086.9	25381.6	1333.53357	27148.85938	324.22147	0.26784	1.00659	944.60925	27703.41797	533	3	4	1	26.7912	26.7912	4886.79469	4.50311	16086.9	25381.6	16086.9	25381.6
647	30805.2	2206.6	30805.2	2206.6	1079.21863	28780.77539	359.36578	1.15584	0.88094	853.91486	29502.72656	534	2	0	1	69.282	69.282	5180.53957	4.28375	30805.2	2206.6	30805.2	2206.6
647	40856.9	20926.0	40856.9	20926.0	1112.24756	24770.32617	427.45551	0.05282	1.91651	1192.85083	25575.96875	536	2	3	1	-195.192	-195.192	4458.65871	7.41060	40856.9	20926.0	40856.9	20926.0
647	12328.5	17991.1	12328.5	17991.1	1306.33215	10118.94434	356.32050	0.45061	1.24526	1075.43384	10690.67188	539	1	2	1	-40.968	-40.968	1821.40998	8.73138	12328.5	17991.1	12328.5	17991.1
647	21743.5	13638.3	21743.5	13638.3	1326.85400	24144.03906	404.83984	1.35192	0.70439	1360.58472	24740.95313	541	2	2	1	243.641	243.641	4345.92703	7.25310	21743.5	13638.3	21743.5	13638.3
647	17892.8	14465.6	17892.8	14465.6	1584.14160	24245.24805	312.22906	0.92398	1.15476	1292.74719	24585.15234	541	3	3	1	1.152	1.152	4364.14465	5.23635	17892.8	14465.6	17892.8	14465.6
647	40857.1	20915.1	40857.1	20915.1	1164.77075	13538.74414	436.64774	0.40651	1.83723	1156.27429	14237.88281	541	1	5	1	-199.728	-199.728	2436.97395	9.92482	40857.1	20915.1	40857.1	20915.1
647	39350.7	28740.1	39350.7	28740.1	1057.11548	23360.26758	332.11865	0.00548	1.03082	1124.27197	23816.02734	544	3	3	1	17.352	17.352	4204.84816	5.71543	39350.7	28740.1	39350.7	28740.1
647	17887.7	14464.7	17887.7	14464.7	1635.76672	16640.28516	313.85754	0.75538	1.07805	1280.43640	17032.23438	545	2	0	1	14.112	14.112	2995.25133	6.28379	17887.7	14464.7	17887.7	14464.7
647	39334.0	28733.5	39334.0	28733.5	1061.38013	7701.75537	343.92487	0.52737	0.96774	1098.11108	8148.55859	548	1	2	1	32.652	32.652	1386.31597	10.53793	39334.0	28733.5	39334.0	28733.5
647	6456.5	25166.6	6456.5	25166.6	1030.56177	40121.73438	342.67920	0.37093	1.04876	772.50433	40486.44531	553	5	3	1	8.928	8.928	7221.91219	3.95281	6456.5	25166.6	6456.5	25166.6
647	6438.5	25136.3	6438.5	25136.3	1453.50391	9962.63574	334.22476	0.09790	1.02000	803.01727	10229.15234	560	1	4	1	19.4652	19.4652	1793.27443	7.15066	6438.5	25136.3	6438.5	25136.3
647	31627.2	6833.1	31627.2	6833.1	1055.19299	16335.56445	307.92914	0.88446	0.98220	975.22412	16732.03906	566	2	0	1	36.315	36.315	2940.40160	5.58209	31627.2	6833.1	31627.2	6833.1
647	39485.6	8056.6	39485.6	8056.6	1178.03223	54955.39453	369.74875	0.83225	1.26112	911.25403	55671.99609	587	3	0	1	-54.576	-54.576	9891.97102	3.07094	39485.6	8056.6	39485.6	8056.6
647	14299.4	7666.6	14299.4	7666.6	1133.81543	12286.95117	302.66882	1.15033	1.04071	1055.44324	12701.56250	596	2	0	1	24.5934	24.5934	2211.65121	7.16011	14299.4	7666.6	14299.4	7666.6
647	6330.9	25122.6	6330.9	25122.6	1025.35583	7818.83203	351.98361	0.82164	0.82170	762.02954	8450.14063	597	1	4	1	100.051	100.051	1407.38977	9.41589	6330.9	25122.6	6330.9	25122.6
647	35522.9	21191.7	35522.9	21191.7	1326.40308	9291.89551	336.98633	0.23851	0.79899	1145.38074	9742.01563	600	1	2	1	99.3186	99.3186	1672.54119	8.74591	35522.9	21191.7	35522.9	21191.7
647	12184.6	18170.7	12184.6	18170.7	1175.28857	12817.12305	425.91592	1.25169	1.55724	1042.47693	13711.27344	614	1	0	1	-159.552	-159.552	2307.08215	9.57467	12184.6	18170.7	12184.6	18170.7
647	37932.7	8873.8	37932.7	8873.8	1033.16479	7498.03809	343.91299	0.56864	0.86101	844.66650	7773.33984	630	1	0	1	75.1428	75.1428	1349.64686	9.74895	37932.7	8873.8	37932.7	8873.8
647	6395.4	25133.9	6395.4	25133.9	1052.92078	7006.26611	329.64053	0.02619	0.87793	791.75684	7652.91406	635	1	1	1	64.8864	64.8864	1261.12790	9.38453	6395.4	25133.9	6395.4	25133.9
647	6430.1	25124.1	6430.1	25124.1	1188.90076	8579.31934	342.74902	0.52480	0.91316	762.46124	9086.39844	639	1	2	1	52.4322	52.4322	1544.27748	8.31079	6430.1	25124.1	6430.1	25124.1
647	12080.2	18288.9	12080.2	18288.9	1259.69250	10878.33301	376.25702	0.00344	1.64716	1084.35852	11918.39063	652	1	1	1	-116.136	-116.136	1958.09994	9.03801	12080.2	18288.9	12080.2	18288.9
647	6350.2	25195.9	6350.2	25195.9	1134.76550	18821.63281	360.58755	1.13196	0.97941	755.23077	19513.38281	666	2	1	1	22.3956	22.3956	3387.89391	5.89616	6350.2	25195.9	6350.2	25195.9
647	12431.3	5129.6	12431.3	5129.6	1065.44141	7864.92480	346.55481	0.52643	0.77829	1140.57263	8947.92188	669	1	0	1	117.634	117.634	1415.68646	10.64239	12431.3	5129.6	12431.3	5129.6
647	12412.7	5133.0	12412.7	5133.0	1109.57056	24861.16992	344.39612	0.47520	0.78645	1141.10413	26910.30469	671	3	0	1	111.773	111.773	4475.01059	5.79907	12412.7	5133.0	12412.7	5133.0
647	21725.1	13701.6	21725.1	13701.6	1156.76636	12353.29395	416.78357	1.25945	0.67833	1286.30884	12843.21875	673	1	3	1	266.351	266.351	2223.59291	10.34788	21725.1	13701.6	21725.1	13701.6
647	12419.0	5126.1	12419.0	5126.1	1162.37378	8626.55664	347.50790	0.40173	0.73632	1103.15295	9569.36719	675	1	0	1	139.612	139.612	1552.78020	9.71668	12419.0	5126.1	12419.0	5126.1
647	38094.1	29757.3	38094.1	29757.3	1016.13635	6802.47461	330.44153	0.39465	1.23466	1079.76099	7328.71094	677	1	4	1	-22.176	-22.176	1224.44543	10.89726	38094.1	29757.3	38094.1	29757.3
647	12343.2	17942.3	12343.2	17942.3	1627.49097	12668.29004	356.76682	0.72721	1.12634	1065.95081	13779.10156	705	1	0	1	-16.992	-16.992	2280.29221	7.17801	12343.2	17942.3	12343.2	17942.3
647	12027.6	18948.0	12027.6	18948.0	1385.23120	16817.12695	456.18344	0.55247	2.16085	983.01581	17904.56250	709	1	1	1	-239.904	-239.904	3027.08285	8.31487	12027.6	18948.0	12027.6	18948.0
647	12007.0	18999.3	12007.0	18999.3	2137.82813	38145.51563	450.04367	0.47455	2.12989	971.63409	39858.59375	711	2	0	1	-232.128	-232.128	6866.19281	5.13190	12007.0	18999.3	12007.0	18999.3
647	6359.2	25075.2	6359.2	25075.2	1060.88196	8739.61035	365.99258	1.34611	0.96702	728.20752	9150.83203	721	1	2	1	25.326	25.326	1573.12986	8.99337	6359.2	25075.2	6359.2	25075.2
647	19296.4	21186.6	19296.4	21186.6	1162.98059	25422.79102	316.78052	0.58316	1.03020	1109.17017	26128.98047	740	3	1	1	23.1282	23.1282	4576.10238	4.85784	19296.4	21186.6	19296.4	21186.6
647	19295.1	21192.4	19295.1	21192.4	1022.05280	41452.33594	297.35681	1.35344	1.03088	1105.08984	41953.96484	744	5	0	1	28.2564	28.2564	7461.42047	3.43621	19295.1	21192.4	19295.1	21192.4
647	6348.9	25076.9	6348.9	25076.9	1151.76221	9702.27539	374.72543	0.89340	0.70652	740.63098	10325.25000	746	1	2	1	196.022	196.022	1746.40957	8.61026	6348.9	25076.9	6348.9	25076.9
647	10602.5	11829.6	10602.5	11829.6	1025.96643	6653.14990	325.02292	0.50212	1.18670	1160.60840	7159.18750	774	1	1	1	-10.512	-10.512	1197.56698	11.11082	10602.5	11829.6	10602.5	11829.6
647	6368.0	25139.1	6368.0	25139.1	1025.33179	5564.62842	297.39734	1.31554	0.98990	729.52185	5893.42969	786	1	2	1	37.0476	37.0476	1001.63312	9.32452	6368.0	25139.1	6368.0	25139.1
647	14872.4	28538.2	14872.4	28538.2	1183.59094	7844.49414	330.17184	0.88534	1.48741	861.72302	8122.46484	799	1	2	1	-57.168	-57.168	1412.00895	8.80154	14872.4	28538.2	14872.4	28538.2
647	14882.1	28560.2	14882.1	28560.2	1017.68060	8195.00684	365.42960	0.47171	1.35340	851.00031	9145.98047	801	1	0	1	-66.888	-66.888	1475.10123	10.05022	14882.1	28560.2	14882.1	28560.2
647	12145.1	18183.3	12145.1	18183.3	1108.37463	13045.84082	441.23813	1.46659	1.56141	982.78723	13906.38281	802	1	0	1	-178.992	-178.992	2348.25135	9.80569	12145.1	18183.3	12145.1	18183.3
647	12139.2	18181.4	12139.2	18181.4	1063.78772	10309.63477	399.03604	0.62374	1.59842	1015.00604	11027.53125	804	1	1	1	-133.632	-133.632	1855.73426	10.24832	12139.2	18181.4	12139.2	18181.4
647	38110.5	29733.1	38110.5	29733.1	1064.16528	21928.27930	320.47800	0.59523	1.14148	1019.93964	22598.87109	807	3	1	1	-0.792	-0.792	3947.09027	5.46786	38110.5	29733.1	38110.5	29733.1
647	6337.7	25056.9	6337.7	25056.9	1065.03442	8107.19824	351.35571	0.71947	1.02912	733.41821	8463.50781	809	1	2	1	10.224	10.224	1459.29568	8.97250	6337.7	25056.9	6337.7	25056.9
647	6356.0	25065.4	6356.0	25065.4	1132.81079	14149.93066	325.27917	0.17310	0.95014	759.57550	14532.60156	812	2	0	1	42.1758	42.1758	2546.98752	6.33565	6356.0	25065.4	6356.0	25065.4
647	12189.1	18002.3	12189.1	18002.3	1043.91248	17691.10547	365.13065	1.12121	1.07539	996.64081	18270.20313	819	2	0	1	-9.864	-9.864	3184.39898	7.04805	12189.1	18002.3	12189.1	18002.3
647	10600.7	11854.3	10600.7	11854.3	1055.88171	7630.17383	343.15372	0.19961	1.15478	1189.66064	8435.62891	838	1	0	1	-15.048	-15.048	1373.43129	10.92924	10600.7	11854.3	10600.7	11854.3
647	10582.6	11870.2	10582.6	11870.2	1152.53259	23617.97070	373.45111	0.89439	1.28014	1133.10291	25465.03125	840	2	0	1	-61.056	-61.056	4251.23473	5.96705	10582.6	11870.2	10582.6	11870.2
647	14339.4	7662.0	14339.4	7662.0	1760.61523	23521.69531	306.85083	0.98108	1.03771	1071.53503	24127.38281	848	3	0	1	24.5934	24.5934	4233.90516	4.85798	14339.4	7662.0	14339.4	7662.0
